ZONE T="ZONE1"
I= 41 ,J= 21 ,K=1,F=POINT
  9.25   0.0125  33.53   0.00 -54.23 -54.10  -0.0197   0.1423  -0.1298 -59.92 -54.12   0.00   0.0000   0.0000 -51.12  25.00 190.29   0.26
  9.50   0.0125  31.67   0.00 -53.49 -53.50  -0.0197   0.1462  -0.1337 -59.63 -53.47   0.00   0.0000   0.0000 -50.52  25.00 195.43   0.26
  9.75   0.0125  29.81   0.00 -52.71 -52.88  -0.0197   0.1500  -0.1375 -59.34 -52.82   0.00   0.0000   0.0000 -49.91  25.00 200.57   0.26
 10.00   0.0125  27.95   0.00 -51.90 -52.26  -0.0197   0.1538  -0.1413 -59.06 -52.15   0.00   0.0000   0.0000 -49.31  25.00 205.71   0.26
  0.00   0.0250   0.00   0.00   0.00   0.00   0.0000   0.0000   0.0250   0.00   0.00   0.00   0.0000   0.0000   0.00  25.00   0.00   0.51
  0.25   0.0250   0.00   0.00   0.00   0.00   0.0000   0.0038   0.0212   0.00   0.00   0.00   0.0000   0.0000   0.00  25.00   5.14   0.51
  0.50   0.0250   0.00   0.00   0.00   0.00   0.0000   0.0077   0.0173   0.00   0.00   0.00   0.0000   0.0000   0.00  25.00  10.29   0.51
  0.75   0.0250   0.00   0.00   0.00   0.00   0.0000   0.0115   0.0135   0.00   0.00   0.00   0.0000   0.0000   0.00  25.00  15.43   0.51
  1.00   0.0250   2.00   0.00   0.00   0.00   0.0000   0.0154   0.0096   0.00   0.00   0.00   0.0000   0.0000   0.00  25.00  20.57   0.51
  1.25   0.0250   2.00   0.00   0.00   0.00   0.0000   0.0192   0.0058   0.00   0.00   0.00   0.0000   0.0000   0.00  25.00  25.71   0.51
  1.50   0.0250   3.66   0.00   0.00   0.00   0.0000   0.0231   0.0019   0.00   0.00   0.00   0.0000   0.0000   0.00  25.00  30.86   0.51
  1.75   0.0250   6.54   0.00 -55.25 -57.47   0.0000   0.0269  -0.0019 -64.92 -55.30   0.00   0.0000   0.0000 -55.02  25.00  36.00   0.51
  2.00   0.0250   9.66   0.00 -55.43 -57.67   0.0000   0.0308  -0.0058 -64.68 -55.52   0.00   0.0000   0.0000 -55.03  25.00  41.14   0.51
