ZONE T="ZONE1"
I= 61 ,J= 61 ,K=1,F=POINT
   15.000   0.06000 246.01230 -12.60372   0.00000 -50.81088   0.64788   0.16667  -0.10667
   17.000   0.06000 262.01310 -14.50154   0.00000 -50.04352   0.63984   0.18889  -0.12889
   18.000   0.06000 269.01345 -15.34141   0.00000 -49.55623   0.64420   0.20000  -0.14000
   20.000   0.06000 282.01410 -16.80668   0.00000 -48.84167   0.64524   0.22222  -0.16222
   22.000   0.06000 293.01465 -18.08581   0.00000 -48.20546   0.64697   0.24444  -0.18444
   23.000   0.06000 299.01495 -18.65609   0.00000 -47.82787   0.64148   0.25556  -0.19556
   25.000   0.06000 309.01545 -19.70379   0.00000 -47.20930   0.63973   0.27778  -0.21778
   27.000   0.06000 318.01590 -20.62555   0.00000 -46.71150   0.63172   0.30000  -0.24000
   28.000   0.06000 323.01615 -21.06680   0.00000 -46.59763   0.62913   0.31111  -0.25111
   30.000   0.06000 331.01655 -21.85435   0.00000 -46.17844   0.61757   0.33333  -0.27333
   32.000   0.06000 339.01695 -22.58522   0.00000 -45.58239   0.60858   0.35556  -0.29556
   33.000   0.06000 343.01715 -22.93884   0.00000 -45.31515   0.60093   0.36667  -0.30667
   35.000   0.06000 350.01750 -23.60247   0.00000 -44.59698   0.58482   0.38889  -0.32889
   37.000   0.06000 357.01785 -24.23100   0.00000 -44.26887   0.56644   0.41111  -0.35111
   38.000   0.06000 360.01800 -24.53841   0.00000 -43.97706   0.55392   0.42222  -0.36222
   40.000   0.06000 366.01830 -25.13330   0.00000 -43.57204   0.52394   0.44444  -0.38444
   42.000   0.06000 373.01865 -25.72275   0.00000 -42.94778   0.48887   0.46667  -0.40667
   43.000   0.06000 376.01880 -26.01129   0.00000 -42.68090   0.46352   0.47778  -0.41778
   45.000   0.06000 381.01905 -26.59904   0.00000 -42.14567   0.41851   0.50000  -0.44000
   47.000   0.06000 387.01935 -27.19375   0.00000 -41.67146   0.34556   0.52222  -0.46222
   48.000   0.06000 390.01950 -27.50215   0.00000 -41.39495   0.30455   0.53333  -0.47333
   50.000   0.06000 395.01975 -28.14553   0.00000 -40.75213   0.18732   0.55556  -0.49556
   52.000   0.06000 400.02000 -28.83494   0.00000 -40.23468   0.03016   0.57778  -0.51778
   53.000   0.06000 403.02015 -29.21024   0.00000 -40.09258  -0.01922   0.58889  -0.52889
   55.000   0.06000   5.00025 -14.35525 -32.06541   0.00000   0.00000   0.61111  -0.55111
   57.000   0.06000   4.00020 -10.98814 -31.66086   0.00000   0.00000   0.63333  -0.57333
   58.000   0.06000   4.00020 -11.12318 -35.09476   0.00000   0.00000   0.64444  -0.58444
   60.000   0.06000   3.00015  -6.67102 -34.15716   0.00000   0.00000   0.66667  -0.60667
   62.000   0.06000   2.00010 -16.76265 -33.99676   0.00000   0.00000   0.68889  -0.62889
   63.000   0.06000   2.00010 -16.91755 -33.91737   0.00000   0.00000   0.70000  -0.64000
   65.000   0.06000   2.00010 -16.97178 -33.76017   0.00000   0.00000   0.72222  -0.66222
   67.000   0.06000   2.00010 -17.06020 -33.60494   0.00000   0.00000   0.74444  -0.68444
   68.000   0.06000   2.00010 -17.14397 -33.52803   0.00000   0.00000   0.75556  -0.69556
   70.000   0.06000   2.00010 -17.20607 -33.37557   0.00000   0.00000   0.77778  -0.71778
   72.000   0.06000   2.00010 -17.26843 -33.22482   0.00000   0.00000   0.80000  -0.74000
   73.000   0.06000   2.00010 -17.35731 -33.15006   0.00000   0.00000   0.81111  -0.75111
   75.000   0.06000   2.00010 -17.37115 -33.00171   0.00000   0.00000   0.83333  -0.77333
   77.000   0.06000   2.00010 -17.49196 -32.85487   0.00000   0.00000   0.85556  -0.79556
   78.000   0.06000   2.00010 -17.57314 -32.78199   0.00000   0.00000   0.86667  -0.80667
   80.000   0.06000   2.00010 -17.57254 -32.63726   0.00000   0.00000   0.88889  -0.82889
   82.000   0.06000   2.00010 -17.68783 -32.49386   0.00000   0.00000   0.91111  -0.85111
   83.000   0.06000   2.00010 -17.63805 -32.42263   0.00000   0.00000   0.92222  -0.86222
   85.000   0.06000   2.00010 -17.72615 -32.28110   0.00000   0.00000   0.94444  -0.88444
   87.000   0.06000   2.00010 -17.70433 -32.14074   0.00000   0.00000   0.96667  -0.90667
   88.000   0.06000   2.00010 -17.72927 -32.07099   0.00000   0.00000   0.97778  -0.91778
   90.000   0.06000   2.00010 -17.82777 -31.93229   0.00000   0.00000   1.00000  -0.94000
   92.000   0.06000   2.00010 -17.78131 -31.79465   0.00000   0.00000   1.02222  -0.96222
   93.000   0.06000   2.00010 -17.80160 -31.72621   0.00000   0.00000   1.03333  -0.97333
   95.000   0.06000   2.00010 -17.78389 -31.59006   0.00000   0.00000   1.05556  -0.99556
   97.000   0.06000   2.00010 -17.81980 -31.45485   0.00000   0.00000   1.07778  -1.01778
   98.000   0.06000   2.00010 -17.85065 -31.38758   0.00000   0.00000   1.08889  -1.02889
  100.000   0.06000   2.00010 -17.80218 -31.25371   0.00000   0.00000   1.11111  -1.05111
    0.000   0.09000   0.00000   0.00000 -81.01426   0.00000   0.00000   0.00000   0.09000
    2.000   0.09000   0.00000   0.00000 -66.47722   0.00000   0.00000   0.02222   0.06778
    3.000   0.09000   0.00000   0.00000 -59.08293   0.00000   0.00000   0.03333   0.05667
    5.000   0.09000  76.00380   2.25031   0.00000 -56.36148   0.74457   0.05556   0.03444
    7.000   0.09000 126.00630   0.07086   0.00000 -55.29372   0.76585   0.07778   0.01222
    8.000   0.09000 146.00730  -1.62577   0.00000 -54.67355   0.71202   0.08889   0.00111
   10.000   0.09000 179.00895  -5.02892   0.00000 -53.42678   0.70701   0.11111  -0.02111
   12.000   0.09000 205.01025  -8.13256   0.00000 -52.39976   0.67022   0.13333  -0.04333
   13.000   0.09000 216.01080  -9.49580   0.00000 -52.11944   0.63582   0.14444  -0.05444
   15.000   0.09000 236.01180 -11.90623   0.00000 -50.99735   0.64051   0.16667  -0.07667
   17.000   0.09000 253.01265 -13.92585   0.00000 -50.31814   0.63155   0.18889  -0.09889
   18.000   0.09000 260.01300 -14.80218   0.00000 -49.68231   0.63466   0.20000  -0.11000
   20.000   0.09000 274.01370 -16.36730   0.00000 -49.26921   0.62697   0.22222  -0.13222
   22.000   0.09000 286.01430 -17.71163   0.00000 -48.45221   0.63086   0.24444  -0.15444
   23.000   0.09000 292.01460 -18.31335   0.00000 -48.14397   0.63294   0.25556  -0.16556
   25.000   0.09000 302.01510 -19.40400   0.00000 -47.66890   0.62856   0.27778  -0.18778
   27.000   0.09000 312.01560 -20.36258   0.00000 -46.94549   0.62328   0.30000  -0.21000
   28.000   0.09000 316.01580 -20.80646   0.00000 -46.81048   0.62225   0.31111  -0.22111
   30.000   0.09000 325.01625 -21.62854   0.00000 -46.18018   0.61610   0.33333  -0.24333
   32.000   0.09000 333.01665 -22.38756   0.00000 -45.62006   0.60548   0.35556  -0.26556
   33.000   0.09000 337.01685 -22.74006   0.00000 -45.66054   0.59808   0.36667  -0.27667
   35.000   0.09000 345.01725 -23.41224   0.00000 -45.02821   0.58723   0.38889  -0.29889
   37.000   0.09000 352.01760 -24.05565   0.00000 -44.51685   0.56754   0.41111  -0.32111
   38.000   0.09000 355.01775 -24.36519   0.00000 -44.29312   0.55878   0.42222  -0.33222
   40.000   0.09000 362.01810 -24.96233   0.00000 -43.74465   0.53217   0.44444  -0.35444
   42.000   0.09000 368.01840 -25.54339   0.00000 -43.21453   0.50164   0.46667  -0.37667
   43.000   0.09000 371.01855 -25.83536   0.00000 -42.98076   0.48050   0.47778  -0.38778
   45.000   0.09000 377.01885 -26.41032   0.00000 -42.48679   0.43870   0.50000  -0.41000
   47.000   0.09000 383.01915 -26.99343   0.00000 -41.94797   0.37993   0.52222  -0.43222
   48.000   0.09000 385.01925 -27.29156   0.00000 -41.77468   0.33447   0.53333  -0.44333
   50.000   0.09000 391.01955 -27.91113   0.00000 -41.22065   0.25816   0.55556  -0.46556
   52.000   0.09000 396.01980 -28.56648   0.00000 -40.56064   0.07811   0.57778  -0.48778
   53.000   0.09000 399.01995 -28.91922   0.00000 -40.22504   0.04111   0.58889  -0.49889
   55.000   0.09000 404.02020 -29.69490   0.00000 -40.48221   0.04289   0.61111  -0.52111
   57.000   0.09000   4.00020 -11.11086 -30.83168   0.00000   0.00000   0.63333  -0.54333
   58.000   0.09000   4.00020 -11.16648 -37.01657   0.00000   0.00000   0.64444  -0.55444
   60.000   0.09000   3.00015  -6.80760 -33.86918   0.00000   0.00000   0.66667  -0.57667
   62.000   0.09000   3.00015  -6.99091 -34.13103   0.00000   0.00000   0.68889  -0.59889
   63.000   0.09000   2.00010 -16.91235 -34.05092   0.00000   0.00000   0.70000  -0.61000
   65.000   0.09000   2.00010 -16.98871 -33.89234   0.00000   0.00000   0.72222  -0.63222
   67.000   0.09000   2.00010 -17.20151 -33.73582   0.00000   0.00000   0.74444  -0.65444
   68.000   0.09000   2.00010 -17.16334 -33.65830   0.00000   0.00000   0.75556  -0.66556
   70.000   0.09000   2.00010 -17.35665 -33.50466   0.00000   0.00000   0.77778  -0.68778
   72.000   0.09000   2.00010 -17.40400 -33.35280   0.00000   0.00000   0.80000  -0.71000
   73.000   0.09000   2.00010 -17.47834 -33.27752   0.00000   0.00000   0.81111  -0.72111
   75.000   0.09000   2.00010 -17.50557 -33.12816   0.00000   0.00000   0.83333  -0.74333
   77.000   0.09000   2.00010 -17.53750 -32.98037   0.00000   0.00000   0.85556  -0.76556
   78.000   0.09000   2.00010 -17.61156 -32.90704   0.00000   0.00000   0.86667  -0.77667
   80.000   0.09000   2.00010 -17.63276 -32.76144   0.00000   0.00000   0.88889  -0.79889
   82.000   0.09000   2.00010 -17.72932 -32.61721   0.00000   0.00000   0.91111  -0.82111
   83.000   0.09000   2.00010 -17.77155 -32.54559   0.00000   0.00000   0.92222  -0.83222
   85.000   0.09000   2.00010 -17.75575 -32.40331   0.00000   0.00000   0.94444  -0.85444
   87.000   0.09000   2.00010 -17.84631 -32.26223   0.00000   0.00000   0.96667  -0.87667
   88.000   0.09000   2.00010 -17.79299 -32.19214   0.00000   0.00000   0.97778  -0.88778
   90.000   0.09000   2.00010 -17.85867 -32.05278   0.00000   0.00000   1.00000  -0.91000
   92.000   0.09000   2.00010 -17.83400 -31.91452   0.00000   0.00000   1.02222  -0.93222
   93.000   0.09000   2.00010 -17.86492 -31.84578   0.00000   0.00000   1.03333  -0.94333
   95.000   0.09000   2.00010 -17.91871 -31.70905   0.00000   0.00000   1.05556  -0.96556
   97.000   0.09000   2.00010 -17.89329 -31.57329   0.00000   0.00000   1.07778  -0.98778
   98.000   0.09000   2.00010 -17.90025 -31.50577   0.00000   0.00000   1.08889  -0.99889
  100.000   0.09000   2.00010 -17.94181 -31.37140   0.00000   0.00000   1.11111  -1.02111
    0.000   0.12000   0.00000   0.00000 -82.62272   0.00000   0.00000   0.00000   0.12000
    2.000   0.12000   0.00000   0.00000 -70.68920   0.00000   0.00000   0.02222   0.09778
    3.000   0.12000   0.00000   0.00000 -64.71830   0.00000   0.00000   0.03333   0.08667
    5.000   0.12000  37.00185   0.56455   0.00000 -55.39930   0.68613   0.05556   0.06444
    7.000   0.12000 104.00520   0.61874   0.00000 -55.50558   0.74176   0.07778   0.04222
    8.000   0.12000 126.00630  -0.65091   0.00000 -55.08266   0.68939   0.08889   0.03111
   10.000   0.12000 163.00815  -3.95612   0.00000 -53.91675   0.67618   0.11111   0.00889
   12.000   0.12000 192.00960  -7.14772   0.00000 -52.78795   0.66348   0.13333  -0.01333
   13.000   0.12000 204.01020  -8.59684   0.00000 -52.29671   0.63438   0.14444  -0.02444
   15.000   0.12000 225.01125 -11.15067   0.00000 -51.42095   0.63586   0.16667  -0.04667
   17.000   0.12000 243.01215 -13.31435   0.00000 -50.47852   0.62855   0.18889  -0.06889
   18.000   0.12000 251.01255 -14.24415   0.00000 -50.20083   0.62533   0.20000  -0.08000
   20.000   0.12000 265.01325 -15.89566   0.00000 -49.54011   0.61229   0.22222  -0.10222
   22.000   0.12000 278.01390 -17.30839   0.00000 -48.96194   0.61217   0.24444  -0.12444
   23.000   0.12000 284.01420 -17.94271   0.00000 -48.31933   0.61878   0.25556  -0.13556
   25.000   0.12000 295.01475 -19.08699   0.00000 -47.82257   0.61847   0.27778  -0.15778
   27.000   0.12000 305.01525 -20.08779   0.00000 -47.42692   0.61290   0.30000  -0.18000
   28.000   0.12000 310.01550 -20.54765   0.00000 -47.05757   0.60948   0.31111  -0.19111
   30.000   0.12000 319.01595 -21.40236   0.00000 -46.39641   0.60930   0.33333  -0.21333
   32.000   0.12000 327.01635 -22.17814   0.00000 -46.03940   0.59920   0.35556  -0.23556
   33.000   0.12000 331.01655 -22.54003   0.00000 -45.70681   0.59798   0.36667  -0.24667
   35.000   0.12000 339.01695 -23.22644   0.00000 -45.24082   0.58443   0.38889  -0.26889
   37.000   0.12000 346.01730 -23.87415   0.00000 -44.92558   0.56741   0.41111  -0.29111
   38.000   0.12000 350.01750 -24.18840   0.00000 -44.51664   0.56009   0.42222  -0.30222
   40.000   0.12000 357.01785 -24.78827   0.00000 -43.95487   0.54117   0.44444  -0.32444
   42.000   0.12000 363.01815 -25.37005   0.00000 -43.38476   0.51166   0.46667  -0.34667
   43.000   0.12000 366.01830 -25.65986   0.00000 -43.20440   0.49901   0.47778  -0.35778
   45.000   0.12000 372.01860 -26.22797   0.00000 -42.74664   0.45270   0.50000  -0.38000
   47.000   0.12000 378.01890 -26.80622   0.00000 -42.35440   0.41168   0.52222  -0.40222
   48.000   0.12000 381.01905 -27.09438   0.00000 -41.93420   0.37948   0.53333  -0.41333
   50.000   0.12000 387.01935 -27.69440   0.00000 -41.46593   0.29751   0.55556  -0.43556
   52.000   0.12000 392.01960 -28.32380   0.00000 -40.87529   0.19653   0.57778  -0.45778
   53.000   0.12000 394.01970 -28.65177   0.00000 -40.50054   0.10210   0.58889  -0.46889
   55.000   0.12000 400.02000 -29.37475   0.00000 -40.09196  -0.00864   0.61111  -0.49111
   57.000   0.12000   4.00020 -11.67248 -30.50491   0.00000   0.00000   0.63333  -0.51333
   58.000   0.12000   4.00020 -11.26440 -38.14671   0.00000   0.00000   0.64444  -0.52444
   60.000   0.12000   3.00015  -6.83440 -34.29979   0.00000   0.00000   0.66667  -0.54667
   62.000   0.12000   3.00015  -7.00815 -34.26624   0.00000   0.00000   0.68889  -0.56889
   63.000   0.12000   3.00015  -7.18597 -34.18537   0.00000   0.00000   0.70000  -0.58000
   65.000   0.12000   2.00010 -17.10365 -34.02534   0.00000   0.00000   0.72222  -0.60222
   67.000   0.12000   2.00010 -17.20843 -33.86747   0.00000   0.00000   0.74444  -0.62444
   68.000   0.12000   2.00010 -17.29368 -33.78930   0.00000   0.00000   0.75556  -0.63556
   70.000   0.12000   2.00010 -17.36890 -33.63444   0.00000   0.00000   0.77778  -0.65778
   72.000   0.12000   2.00010 -17.44041 -33.48143   0.00000   0.00000   0.80000  -0.68000
   73.000   0.12000   2.00010 -17.49800 -33.40559   0.00000   0.00000   0.81111  -0.69111
