ZONE T="ZONE1"
I= 61 ,J= 22 ,K=1,F=POINT
  1.250   0.03333  49.20098  -1.260 -56.146 -58.863   2.59476   0.01786   0.01548 -61.433   0.000   0.000   0.00000   1.37736   0.000  18.955
  1.500   0.03333  50.80102  -1.498 -56.154 -58.708   2.58525   0.02143   0.01190 -61.181   0.000   0.000   0.00000   1.36582   0.000  19.109
  1.750   0.03333  52.40105  -1.734 -56.130 -58.543   2.57250   0.02500   0.00833 -60.936   0.000   0.000   0.00000   1.35513   0.000  19.257
  2.000   0.03333  53.60107  -1.972 -56.033 -58.385   2.55551   0.02857   0.00476 -60.697   0.000   0.000   0.00000   1.34459   0.000  19.403
  2.250   0.03333  55.20110  -2.208 -55.913 -58.224   2.53152   0.03214   0.00119 -60.463   0.000   0.000   0.00000   1.33473   0.000  19.544
  2.500   0.03333  56.80114  -2.437 -55.839 -58.080   2.49602   0.03571  -0.00238 -60.233   0.000   0.000   0.00000   1.32466   0.000  19.683
  2.750   0.03333  58.00116  -2.664 -55.818 -57.907   2.44750   0.03929  -0.00595 -60.006   0.000   0.000   0.00000   1.31548   0.000  19.818
  3.000   0.03333  59.20118  -2.887 -55.798 -57.745   2.38053   0.04286  -0.00952 -59.782   0.000   0.000   0.00000   1.30667   0.000  19.951
  3.250   0.03333  60.00120  -3.103 -55.828 -57.592   2.29460   0.04643  -0.01310 -59.558   0.000   0.000   0.00000   1.29807   0.000  20.081
  3.500   0.03333  61.20122  -3.322 -55.748 -57.411   2.19767   0.05000  -0.01667 -59.334   0.000   0.000   0.00000   1.29026   0.000  20.208
  3.750   0.03333  62.00124  -3.531 -55.552 -57.251   2.07416   0.05357  -0.02024 -59.108   0.000   0.000   0.00000   1.28358   0.000  20.334
  4.000   0.03333  62.80126  -3.735 -55.511 -57.061   1.93117   0.05714  -0.02381 -58.881   0.000   0.000   0.00000   1.27717   0.000  20.457
  4.250   0.03333  63.20126  -3.931 -55.447 -56.880   1.78382   0.06071  -0.02738 -58.652   0.000   0.000   0.00000   1.27112   0.000  20.578
  4.500   0.03333  62.80126  -4.114 -55.391 -56.694   1.63123   0.06429  -0.03095 -58.419   0.000   0.000   0.00000   1.26532   0.000  20.697
  4.750   0.03333  61.20122  -4.296 -55.269 -56.496   1.47989   0.06786  -0.03452 -58.185   0.000   0.000   0.00000   1.26086   0.000  20.815
  5.000   0.03333  54.80110  -4.464 -55.170 -56.280   1.34200   0.07143  -0.03810 -57.948   0.000   0.000   0.00000   1.25602   0.000  20.930
  5.250   0.03333  35.60071  -4.601 -55.186 -56.056   1.20578   0.07500  -0.04167 -57.702   0.000   0.000   0.00000   1.25358   0.000  21.045
  5.500   0.03333   1.20002   0.000   0.000   0.000   0.00000   0.07857  -0.04524   0.000   0.000   0.000   0.00000   1.74597   0.000  38.260
  5.750   0.03333   1.20002   0.000   0.000   0.000   0.00000   0.08214  -0.04881   0.000   0.000   0.000   0.00000   1.74937   0.000  38.400
  6.000   0.03333   1.20002   0.000   0.000   0.000   0.00000   0.08571  -0.05238   0.000   0.000   0.000   0.00000   1.75280   0.000  38.536
