 52.5000 -70.20655     0.00   0.35966     0.03 
 52.6000 -70.27223     0.00   0.68198     0.04 
 52.7000 -70.32712     0.00   0.43331     0.05 
 52.8000 -70.10596     0.00   0.43201     0.06 
 52.9000 -69.93240     0.00   0.92348     0.07 
 53.0000 -70.33337     0.00  -0.00025     0.08 
 53.1000 -70.19388     0.00   0.04599     0.10 
 53.2000 -70.23616     0.00  -0.06222     0.12 
 53.3000 -70.01022     0.00  -0.40898     0.14 
 53.4000 -70.16158     0.00  -1.02331     0.17 
 53.5000 -70.09185     0.00  -1.24741     0.20 
 53.6000 -70.90122     0.00  -0.83830     0.24 
 53.7000 -71.22518     0.00  -0.34307     0.29 
 53.8000 -71.54286     0.00   0.66088     0.71 
 53.9000 -71.15451     0.00   0.31741     0.83 
 54.0000 -70.97325     0.00   0.04065     0.98 
 54.1000 -70.94985     0.00  -0.52056     1.17 
 54.2000 -70.75873     0.00   0.37707     1.41 
 54.3000 -70.57475     0.00   0.09940     1.67 
 54.4000 -70.76087     0.00  -0.08513     1.95 
 54.5000 -70.50882     0.00   0.23299     2.25 
 54.6000 -70.62995     0.00  -0.13589     2.61 
 54.7000 -70.41478     0.00   0.90627     3.01 
 54.8000 -70.60109     0.00   0.37482     3.47 
 54.9000 -70.51412     0.00  -0.52528     3.98 
 55.0000 -70.41263     0.00  -1.10270     4.57 
 55.1000 -69.94190     0.00  -1.15147     5.23 
 55.2000 -69.98899     0.00  -0.02197     5.97 
 55.3000 -69.90510     0.00  -0.63909     6.81 
 55.4000 -70.04847     0.00   0.34653     7.75 
 55.5000 -69.74388     0.00   0.85411     8.79 
 55.6000 -69.59469     0.00   0.04165     9.96 
 55.7000 -69.60899     0.00   0.46361    11.26 
 55.8000 -69.54650     0.00  -0.13826    12.70 
 55.9000 -69.70736     0.00   0.02459    14.28 
 56.0000 -69.58382     0.00   0.71614    16.03 
 56.1000 -69.58957     0.00   1.21627    17.94 
 56.2000 -69.39400     0.00   0.67103    20.04 
 56.3000 -69.14726     0.00   0.11287    22.31 
 56.4000 -69.16461     0.00  -0.09918    24.78 
 56.5000 -69.35058     0.00  -0.01070    27.43 
 56.6000 -69.36685     0.00  -0.52513    30.29 
 56.7000 -69.33625     0.00  -0.29153    33.33 
 56.8000 -69.00997     0.00  -0.14445    36.56 
 56.9000 -69.35228     0.00   0.16395    39.98 
 57.0000 -69.23849     0.00   0.29809    43.56 
 57.1000 -68.93071     0.00   0.31344    47.30 
 57.2000 -68.59174     0.00  -0.54917    51.17 
 57.3000 -68.77916     0.00  -1.10643    55.15 
 57.4000 -68.71209     0.00  -0.38656    59.19 
 57.5000 -68.72784     0.00  -0.32849    63.26 
 57.6000 -68.75801     0.00  -0.27675    67.31 
 57.7000 -69.00290     0.00  -0.09642    71.28 
 57.8000 -68.69601     0.00  -0.71987    75.10 
 57.9000 -68.61068     0.00  -0.02859    78.72 
 58.0000 -68.54687     0.00   0.24387    82.07 
 58.1000 -68.60848     0.00   0.43867    85.07 
 58.2000 -68.79882     0.00   0.19164    87.66 
 58.3000 -69.04474     0.00   0.09983    89.76 
 58.4000 -68.98497     0.00   0.46437    91.29 
 58.5000 -69.17460     0.00   0.03278    92.17 
 58.6000 -69.38904     0.00  -0.13011    92.32 
 58.7000 -69.07993     0.00  -0.24172    91.70 
 58.8000 -68.95566     0.00  -0.05922    90.25 
 58.9000 -69.17279     0.00  -0.28191    87.95 
 59.0000 -69.35058     0.00  -0.11691    84.77 
 59.1000 -69.52421     0.00   0.06923    80.73 
 59.2000 -69.40311     0.00  -0.62449    75.85 
 59.3000 -69.42643     0.00  -0.37123    70.20 
 59.4000 -69.34526     0.00  -0.61933    63.85 
 59.5000 -69.31832     0.00   0.28434    56.91 
 59.6000 -69.29134     0.00  -0.86781    50.43 
 59.7000 -69.66079     0.00  -1.29456    50.37 
 59.8000 -69.82255     0.00  -0.45591    50.83 
 59.9000 -69.41450     0.00  -0.35951    51.03 
 60.0000 -69.12044     0.00  -0.32908    50.96 
 60.1000 -69.25567     0.00   0.17497    50.59 
 60.2000 -69.62169     0.00  -1.09676    49.92 
 60.3000 -69.82924     0.00   0.13281    48.93 
 60.4000 -69.80556     0.00   0.01892    47.62 
 60.5000 -69.80112     0.00   0.29136    46.00 
 60.6000 -69.52066     0.00  -0.46652    44.08 
 60.7000 -69.85658     0.00   0.14566    41.90 
 60.8000 -69.91915     0.00  -0.41492    39.49 
 60.9000 -69.78669     0.00  -0.77654    36.90 
 61.0000 -69.71373     0.00  -0.78398    34.17 
 61.1000 -69.79498     0.00  -0.80837    31.35 
 61.2000 -69.68643     0.00  -0.58501    28.49 
 61.3000 -69.70041     0.00   0.04635    25.65 
 61.4000 -69.94730     0.00  -0.28284    22.86 
 61.5000 -69.88440     0.00  -1.26029    20.19 
 61.6000 -69.91011     0.00  -1.09116    17.65 
 61.7000 -70.07522     0.00  -0.59911    15.27 
 61.8000 -70.33889     0.00  -0.16117    13.08 
 61.9000 -70.12151     0.00  -1.35628    11.10 
 62.0000 -69.80703     0.00  -0.65738     9.32 
 62.1000 -69.58868     0.00  -0.76050     7.75 
 62.2000 -69.73340     0.00  -0.95416     6.39 
 62.3000 -70.03969     0.00  -1.08289     5.21 
 62.4000 -70.56124     0.00   0.37694     4.22 
 62.5000 -70.31437     0.00   0.40717     3.38 
 62.6000 -70.55770     0.00   0.42195     2.69 
 62.7000 -70.61627     0.00  -1.58558     2.12 
 62.8000 -70.62483     0.00  -1.68641     1.66 
 62.9000 -70.71258     0.00  -1.84115     1.30 
 63.0000 -70.45564     0.00  -1.10454     1.00 
 63.1000 -70.34031     0.00  -0.42426     0.78 
 63.2000 -70.32172     0.00   0.16562     0.00 
 63.3000 -70.51306     0.00  -1.86918     0.00 
 63.4000 -70.40427     0.00  -1.74177     0.00 
 63.5000 -70.54491     0.00  -1.31524     0.00 
 63.6000 -70.63097     0.00  -1.28671     0.00 
 63.7000 -70.83567     0.00   0.16231     0.00 
 63.8000 -70.42930     0.00  -0.25564     0.00 
 63.9000 -70.12972     0.00  -0.01641     0.00 
 64.0000 -69.83164     0.00  -0.16440     0.00 
 64.1000 -69.91635     0.00  -0.38372     0.00 
 64.2000 -70.01572     0.00  -1.06989     0.00 
 64.3000 -70.28407     0.00  -0.32366     0.00 
 64.4000 -70.03996     0.00   0.13646     0.00 
 64.5000 -70.05905     0.00  -0.34034     0.00 
 64.6000 -70.17010     0.00   0.03385     0.00 
 64.7000 -70.56991     0.00   0.36038     0.00 
 64.8000 -70.56659     0.00  -0.11090     0.00 
 64.9000 -70.64164     0.00  -0.70473     0.00 
 65.0000 -70.96081     0.00  -1.28702     0.00 
 65.1000 -70.74434     0.00  -1.17984     0.00 
 65.2000 -70.24582     0.00  -1.31964     0.00 
 65.3000 -70.22303     0.00  -0.75554     0.00 
 65.4000 -70.27633     0.00  -1.76185     0.00 
 65.5000 -70.11935     0.00   0.32874     0.00 
 65.6000 -70.45662     0.00   0.06915     0.00 
 65.7000 -70.32243     0.00  -0.55099     0.00 
 65.8000 -70.17512     0.00   0.37175     0.00 
 65.9000 -70.10110     0.00   0.02456     0.00 
 66.0000 -69.80912     0.00   0.18494     0.00 
 66.1000 -70.10574     0.00  -0.13311     0.00 
 66.2000 -69.76270     0.00  -0.17599     0.00 
 66.3000 -70.01374     0.00   0.04742     0.00 
 66.4000 -69.57255     0.00  -0.49173     0.00 
 66.5000 -69.58481     0.00  -0.68782     0.00 
 66.6000 -69.82007     0.00  -0.47655     0.00 
 66.7000 -69.60923     0.00  -0.23159     0.00 
 66.8000 -69.85142     0.00   0.40014     0.00 
 66.9000 -69.68722     0.00   0.10165     0.00 
 67.0000 -69.79437     0.00   0.54335     0.00 
 67.1000 -69.48311     0.00  -0.03248     0.00 
 67.2000 -69.81606     0.00  -0.77452     0.00 
 67.3000 -69.86229     0.00  -0.62865     0.00 
 67.4000 -69.73344     0.00  -0.71505     0.00 
 67.5000 -70.10167     0.00  -0.09755     0.00 
 67.6000 -69.91766     0.00   0.07875     0.00 
 67.7000 -69.85866     0.00   0.40886     0.00 
 67.8000 -70.21834     0.00   0.07451     0.00 
 67.9000 -70.51150     0.00  -0.34297     0.00 
 68.0000 -70.19869     0.00  -0.05807     0.00 
 68.1000 -70.08852     0.00  -0.05719     0.00 
 68.2000 -69.80432     0.00  -0.42028     0.00 
 68.3000 -69.74002     0.00  -1.25527     0.00 
 68.4000 -70.46379     0.00  -0.65796     0.00 
 68.5000 -70.73521     0.00  -0.53702     0.00 
 68.6000 -70.80122     0.00  -0.53438     0.00 
 68.7000 -70.90143     0.00   0.46258     0.00 
 68.8000 -70.31140     0.00   0.11741     0.00 
 68.9000 -70.42262     0.00  -0.36543     0.00 
 69.0000 -69.92281     0.00   0.00285     0.00 
 69.1000 -70.00570     0.00  -0.15147     0.00 
 69.2000 -70.13337     0.00  -0.78691     0.00 
 69.3000 -70.16981     0.00   0.49320     0.01 
 69.4000 -69.78371     0.00  -0.27632     0.01 
 69.5000 -70.02140     0.00   0.26074     0.01 
 69.6000 -69.86118     0.00   0.04437     0.01 
 69.7000 -69.82228     0.00   0.16530     0.01 
 69.8000 -70.00336     0.00  -0.54496     0.01 
 69.9000 -70.22983     0.00  -0.57676     0.01 
 70.0000 -70.46304     0.00   0.19638     0.02 
 70.1000 -70.11089     0.00   0.01908     0.02 
 70.2000 -70.06325     0.00   0.33409     0.03 
 70.3000 -70.21930     0.00   0.29907     0.03 
 70.4000 -70.24569     0.00  -0.15065     0.04 
 70.5000 -70.48493     0.00   0.60550     0.04 
 70.6000 -70.13121     0.00   0.32462     0.05 
 70.7000 -70.46771     0.00  -0.04746     0.06 
 70.8000 -70.55804     0.00   0.11381     0.07 
 70.9000 -70.47850     0.00  -0.59746     0.09 
 71.0000 -70.74552     0.00  -0.51483     0.11 
 71.1000 -70.65025     0.00  -0.27366     0.13 
 71.2000 -70.65422     0.00   0.40433     0.15 
 71.3000 -70.44956     0.00   0.21848     0.18 
 71.4000 -70.86412     0.00   0.16253     0.22 
 71.5000 -71.03909     0.00   0.28020     0.26 
 71.6000 -71.08144     0.00   0.00923     0.65 
 71.7000 -71.04913     0.00  -0.19044     0.75 
 71.8000 -71.22440     0.00   0.16876     0.88 
 71.9000 -70.61455     0.00   0.18922     1.04 
 72.0000 -70.58264     0.00  -0.39191     1.24 
 72.1000 -70.76166     0.00   0.23503     1.48 
 72.2000 -71.01995     0.00  -0.51455     1.75 
 72.3000 -70.84010     0.00   0.08602     2.04 
 72.4000 -71.03065     0.00  -0.71504     2.36 
 72.5000 -71.15389     0.00  -0.56278     2.73 
 72.6000 -71.03148     0.00  -0.51160     3.14 
 72.7000 -70.91190     0.00   0.76528     3.61 
 72.8000 -71.17683     0.00   0.97486     4.14 
 72.9000 -71.02121     0.00   0.82046     4.75 
 73.0000 -70.84332     0.00  -0.20996     5.43 
 73.1000 -70.99280     0.00   0.22532     6.19 
 73.2000 -70.47323     0.00  -0.40279     7.05 
 73.3000 -70.77661     0.00   0.33335     8.01 
 73.4000 -70.83945     0.00  -0.54463     9.08 
 73.5000 -70.96225     0.00  -0.20918    10.28 
 73.6000 -70.74123     0.00  -0.74486    11.61 
 73.7000 -70.79895     0.00  -1.00583    13.07 
 73.8000 -70.70546     0.00  -0.62719    14.69 
 73.9000 -71.16122     0.00  -0.15609    16.47 
 74.0000 -71.33439     0.00  -0.06883    18.42 
 74.1000 -71.24535     0.00  -0.35265    20.54 
 74.2000 -71.07007     0.00   0.91902    22.85 
 74.3000 -70.64404     0.00   1.16729    25.35 
 74.4000 -70.35983     0.00   0.84438    28.04 
 74.5000 -70.59188     0.00   0.79356    30.92 
 74.6000 -70.45073     0.00   0.46615    34.00 
 74.7000 -70.36886     0.00   0.27584    37.25 
 74.8000 -70.36863     0.00   0.46739    40.69 
 74.9000 -70.35431     0.00   0.13954    44.29 
 75.0000 -70.08268     0.00  -0.87409    48.03 
 75.1000 -69.69870     0.00  -0.21396    51.90 
 75.2000 -69.44142     0.00  -0.20307    55.86 
 75.3000 -69.36650     0.00  -0.37213    59.89 
 75.4000 -69.51358     0.00  -0.22549    63.93 
 75.5000 -69.72820     0.00   0.46353    67.94 
 75.6000 -69.60497     0.00   0.08573    71.86 
 75.7000 -69.89881     0.00  -0.37360    75.62 
 75.8000 -69.66972     0.00   0.60345    79.16 
 75.9000 -69.54461     0.00   0.02353    82.41 
 76.0000 -69.62016     0.00  -0.17134    85.30 
 76.1000 -69.48891     0.00  -0.59889    87.75 
 76.2000 -69.56436     0.00  -0.03003    89.69 
 76.3000 -69.42300     0.00  -0.02888    91.06 
 76.4000 -69.81894     0.00  -0.07244    91.77 
 76.5000 -69.75140     0.00  -0.06535    91.76 
 76.6000 -69.75935     0.00  -0.26137    90.97 
 76.7000 -69.34049     0.00  -0.62689    89.36 
 76.8000 -69.28577     0.00  -0.32649    86.89 
 76.9000 -69.24638     0.00  -0.16289    83.56 
 77.0000 -69.25048     0.00   0.38995    79.38 
 77.1000 -69.41649     0.00   0.50784    74.37 
 77.2000 -69.39549     0.00  -0.29552    68.59 
 77.3000 -69.52409     0.00  -0.64714    62.13 
 77.4000 -69.87643     0.00  -0.09804    55.10 
 77.5000 -69.58703     0.00  -0.43577    49.99 
 77.6000 -69.19646     0.00  -1.26053    50.37 
 77.7000 -69.55262     0.00  -0.32436    50.77 
 77.8000 -69.65246     0.00   0.15709    50.90 
 77.9000 -69.57034     0.00  -0.47036    50.76 
 78.0000 -69.74765     0.00  -0.63552    50.31 
 78.1000 -69.90374     0.00  -1.80494    49.56 
 78.2000 -70.22264     0.00  -0.94220    48.51 
 78.3000 -70.15721     0.00   0.06538    47.14 
 78.4000 -70.24485     0.00  -0.37672    45.47 
 78.5000 -70.83122     0.00  -0.37304    43.52 
 78.6000 -70.75573     0.00  -0.14339    41.31 
 78.7000 -70.23950     0.00  -0.99270    38.88 
 78.8000 -70.07442     0.00  -0.50005    36.27 
 78.9000 -70.07712     0.00  -0.34376    33.53 
 79.0000 -69.63027     0.00  -1.39450    30.71 
 79.1000 -69.98987     0.00  -0.92916    27.86 
 79.2000 -69.69000     0.00  -0.29808    25.03 
 79.3000 -69.58911     0.00   0.24320    22.27 
 79.4000 -69.36389     0.00  -0.39265    19.62 
 79.5000 -69.44436     0.00   0.04878    17.12 
 79.6000 -69.34533     0.00  -0.50792    14.79 
 79.7000 -69.69471     0.00  -0.85201    12.65 
 79.8000 -69.65222     0.00  -2.07506    10.71 
 79.9000 -69.40711     0.00  -0.85495     8.98 
